date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster,stay_dur,no_of_days_bet_booking,Cin_day,Cin_month,Cin_year
1417013504.0,2.0,3,66.0,348,10388,49.8431,7225,0,0,9,1417046400.0,1417132800.0,2,0,1,11361,1,0,1,2,50.0,591,35,,,27.0,11.0,2014.0
1362586485.0,2.0,3,66.0,153,21067,1835.2437,28736,0,0,9,1371081600.0,1371168000.0,2,0,1,25431,6,0,1,2,50.0,700,41,,,13.0,6.0,2014.0
1416234880.0,24.5,3,61.5,48,4924,1833.809641428799,35370,0,0,5,1416528000.0,1416614400.0,2,0,1,20332,1,0,1,3,126.0,264,61,,,21.0,11.0,2014.0
1414429658.0,13.0,3,61.5,347,43968,301.1972,35415,0,0,0,1417219200.0,1417392000.0,2,0,1,8739,1,0,1,6,144.0,4,85,,,29.0,11.0,2014.0
1398951170.0,2.0,3,66.0,348,332,142.182,23232,0,0,9,1399161600.0,1399248000.0,2,0,1,12233,6,0,1,2,50.0,675,72,,,4.0,5.0,2014.0
1371669390.0,2.0,3,66.0,174,5938,376.4987,50191,0,0,1,1371772800.0,1371945600.0,2,0,1,8834,1,0,1,2,50.0,355,25,,,21.0,6.0,2014.0
1403552780.0,2.0,3,66.0,321,4460,1833.809641428799,32896,0,0,9,1407024000.0,1407283200.0,2,0,1,8791,1,0,1,4,8.0,110,96,,,3.0,8.0,2014.0
1406025351.0,2.0,3,73.5,221,49618,1833.809641428799,40969,0,0,9,1409184000.0,1409356800.0,2,0,1,8740,1,0,1,6,105.0,12,21,,,28.0,8.0,2014.0
1363216043.0,24.5,3,69.0,627,37284,1833.809641428799,33124,0,0,3,1369872000.0,1370304000.0,2,0,1,19831,1,0,1,5,132.0,74,92,,,30.0,5.0,2014.0
1416675549.0,24.5,3,73.5,627,47725,1833.809641428799,1048,0,0,9,1435276800.0,1435449600.0,2,0,1,8803,1,0,1,3,151.0,69,30,,,26.0,6.0,2014.0
1397118859.0,2.0,3,66.0,258,4687,712.7333,33803,0,0,9,1397174400.0,1397347200.0,2,0,1,34383,6,0,1,2,50.0,675,41,,,11.0,4.0,2014.0
1393435379.0,2.0,3,66.0,149,8559,82.2297,26981,0,0,9,1394150400.0,1394323200.0,2,0,1,19685,1,0,1,2,50.0,635,48,,,7.0,3.0,2014.0
1416667025.0,24.5,3,73.5,627,47725,1833.809641428799,1048,0,0,9,1435276800.0,1435449600.0,2,0,1,8803,1,0,1,3,151.0,69,82,,,26.0,6.0,2014.0
1414279788.0,11.0,3,73.5,385,46709,1833.809641428799,26246,0,0,0,1415577600.0,1415836800.0,2,0,1,8788,1,0,1,6,77.0,2,59,,,10.0,11.0,2014.0
1415504136.0,2.0,3,66.0,442,35390,873.7637,45126,0,0,9,1415664000.0,1415750400.0,2,0,1,8236,1,0,1,2,50.0,656,32,,,11.0,11.0,2014.0
1411322927.0,2.0,3,66.0,143,6959,789.095,3994,0,0,3,1417564800.0,1417910400.0,2,0,1,8277,1,0,1,2,50.0,412,25,,,3.0,12.0,2014.0
1363878482.0,24.0,3,61.5,50,5703,1833.809641428799,9616,0,0,1,1367193600.0,1367280000.0,2,0,1,20225,6,0,1,3,182.0,46,46,,,29.0,4.0,2014.0
1408218414.0,2.0,3,66.0,462,41898,2105.1599,1482,0,0,0,1410048000.0,1410134400.0,2,0,1,34383,8,0,1,2,50.0,411,13,,,7.0,9.0,2014.0
1406046146.0,24.0,3,61.5,51,9527,1833.809641428799,54043,0,0,1,1416960000.0,1417046400.0,2,0,1,17459,5,0,1,6,144.0,24,59,,,26.0,11.0,2014.0
1405156701.0,13.0,3,61.5,347,30537,3428.3823035719975,52022,0,0,9,1412121600.0,1412467200.0,2,0,1,28650,6,0,1,2,50.0,1516,43,,,1.0,10.0,2014.0
1407186590.0,2.0,3,66.0,174,38801,1833.809641428799,47886,0,0,3,1411344000.0,1411603200.0,2,0,1,8740,1,0,1,6,105.0,12,78,,,22.0,9.0,2014.0
1417964837.0,13.0,3,61.5,412,6107,1833.809641428799,9681,0,0,9,1423094400.0,1423180800.0,2,0,1,20464,6,0,1,3,82.0,228,61,,,5.0,2.0,2014.0
1404890737.0,11.0,3,73.5,354,25315,1752.7867,6450,0,0,5,1418947200.0,1419552000.0,2,0,1,1152,1,0,1,4,47.0,1502,66,,,19.0,12.0,2014.0
1406952730.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,4,1409616000.0,1409702400.0,2,0,1,1160,1,0,1,3,99.0,77,60,,,2.0,9.0,2014.0
1415290518.0,2.0,3,61.5,39,22063,1833.809641428799,42384,0,0,9,1418083200.0,1418342400.0,2,0,1,12669,5,0,1,2,50.0,701,5,,,9.0,12.0,2014.0
1414795704.0,2.0,3,73.5,196,38140,1833.809641428799,40671,0,0,3,1417219200.0,1417737600.0,2,0,1,8268,1,0,1,2,50.0,682,71,,,29.0,11.0,2014.0
1401792981.0,2.0,3,61.5,405,38988,1833.809641428799,2677,0,0,9,1402617600.0,1402790400.0,2,0,1,8746,1,0,1,6,105.0,29,14,,,13.0,6.0,2014.0
1419913671.0,24.0,3,61.5,64,9448,1833.809641428799,2451,0,0,4,1423267200.0,1423353600.0,2,0,1,14039,6,0,1,6,105.0,35,36,,,7.0,2.0,2014.0
1408026664.0,2.0,3,66.0,174,52010,1833.809641428799,14088,0,0,9,1415059200.0,1415318400.0,2,0,1,12209,6,0,1,6,70.0,19,83,,,4.0,11.0,2014.0
1396181637.0,2.0,3,66.0,220,5444,207.1709,52092,0,0,9,1396656000.0,1396742400.0,2,0,1,12227,6,0,1,2,50.0,701,40,,,5.0,4.0,2014.0
1381153376.0,2.0,3,66.0,311,50995,1258.7818,28400,0,0,0,1383868800.0,1384300800.0,2,0,1,12227,6,0,1,2,50.0,701,56,,,8.0,11.0,2014.0
1364475875.0,2.0,3,66.0,143,43351,1833.809641428799,34802,0,0,9,1364428800.0,1364515200.0,2,0,1,6672,3,0,1,2,50.0,645,42,,,28.0,3.0,2014.0
1364230765.0,2.0,3,66.0,174,40919,261.9086,50191,0,0,9,1367884800.0,1367971200.0,2,0,1,12206,6,0,1,2,50.0,628,79,,,7.0,5.0,2014.0
1363419141.0,24.5,3,73.5,354,33452,730.5012,15802,0,0,9,1363996800.0,1364083200.0,2,0,1,1863,1,0,1,2,187.5,382,33,,,23.0,3.0,2014.0
1404308075.0,2.0,3,66.0,258,4687,3428.3823035719975,33803,0,0,9,1406937600.0,1407024000.0,2,0,1,2744,3,0,1,6,70.0,1537,75,,,2.0,8.0,2014.0
1414764749.0,2.0,3,66.0,220,43026,3428.3823035719975,23234,0,0,9,1420675200.0,1421884800.0,2,0,1,8859,1,0,1,2,50.0,212,41,,,8.0,1.0,2014.0
1368470371.0,2.0,3,66.0,258,4687,3428.3823035719975,33803,0,0,9,1372809600.0,1373068800.0,2,0,1,34383,6,0,1,6,187.5,27,25,,,3.0,7.0,2014.0
1396992689.0,2.0,3,66.0,174,16634,3428.3823035719975,47000,0,0,7,1398038400.0,1398297600.0,2,0,1,34383,1,0,1,3,104.0,41,60,,,21.0,4.0,2014.0
1405214645.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,9,1407888000.0,1407974400.0,2,0,1,8278,1,0,1,2,50.0,368,41,,,13.0,8.0,2014.0
1412327929.0,2.0,3,66.0,331,54953,1175.6653,43328,0,0,9,1412553600.0,1412640000.0,2,0,1,6654,3,0,1,2,50.0,1270,91,,,6.0,10.0,2014.0
1364107104.0,2.0,3,66.0,220,2086,49.0451,12950,0,0,9,1364515200.0,1364601600.0,2,0,1,28510,6,0,1,2,50.0,1457,33,,,29.0,3.0,2014.0
1405469586.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,7,1407974400.0,1408060800.0,2,0,1,12132,1,0,1,2,50.0,366,41,,,14.0,8.0,2014.0
1365679458.0,2.0,3,66.0,174,5938,428.1286,50191,0,0,9,1368057600.0,1368144000.0,2,0,1,14985,1,0,1,2,50.0,1241,16,,,9.0,5.0,2014.0
1417472686.0,2.0,3,66.0,174,40789,108.8821,14911,0,0,0,1417564800.0,1417651200.0,2,0,1,12000,1,0,1,2,50.0,1015,15,,,3.0,12.0,2014.0
1404459466.0,2.0,3,73.5,627,27216,1833.809641428799,26886,0,0,9,1408147200.0,1408665600.0,2,0,1,18773,1,0,1,6,22.0,1537,89,,,16.0,8.0,2014.0
1408661246.0,2.0,3,66.0,462,52482,3428.3823035719975,14943,0,0,3,1410048000.0,1410393600.0,2,0,1,8746,1,0,1,6,105.0,29,14,,,7.0,9.0,2014.0
1399362481.0,2.0,3,66.0,442,22054,221.6974,48590,0,0,9,1399507200.0,1399766400.0,2,0,1,8218,1,0,1,2,50.0,743,77,,,8.0,5.0,2014.0
1392966838.0,2.0,3,66.0,311,24671,1833.809641428799,28400,0,0,0,1398297600.0,1398556800.0,2,0,1,12227,6,0,1,2,50.0,701,64,,,24.0,4.0,2014.0
1402772699.0,2.0,3,66.0,311,31592,1710.4049,7030,0,0,9,1413590400.0,1414022400.0,2,0,1,8791,1,0,1,4,8.0,110,65,,,18.0,10.0,2014.0
1415549103.0,2.0,3,66.0,260,19022,2024.599,15880,0,0,9,1428105600.0,1428624000.0,2,0,1,22391,1,0,1,4,146.0,1537,80,,,4.0,4.0,2014.0
1419935939.0,24.5,3,73.5,38,42328,1833.809641428799,6356,0,0,9,1421107200.0,1421280000.0,2,0,1,8220,1,0,1,3,182.0,46,62,,,13.0,1.0,2014.0
1415595805.0,2.0,3,66.0,220,43026,3428.3823035719975,23234,0,0,9,1420761600.0,1421971200.0,2,0,1,8859,1,0,1,2,50.0,212,0,,,9.0,1.0,2014.0
1393132527.0,2.0,3,66.0,332,55121,227.6149,32708,0,0,9,1393200000.0,1393372800.0,2,0,1,27279,1,0,1,2,50.0,736,15,,,24.0,2.0,2014.0
1413890113.0,2.0,3,66.0,318,22418,200.9463,51787,0,0,2,1414108800.0,1414281600.0,2,0,1,8230,1,0,1,2,50.0,637,21,,,24.0,10.0,2014.0
1419620496.0,24.0,3,61.5,64,9448,1833.809641428799,2451,0,0,4,1423440000.0,1423526400.0,2,0,1,14041,6,0,1,6,105.0,35,8,,,9.0,2.0,2014.0
1417532411.0,11.0,3,73.5,155,6802,2.7476,22730,0,0,9,1419120000.0,1419552000.0,2,0,1,26414,6,0,1,2,187.5,399,68,,,21.0,12.0,2014.0
1388596334.0,2.0,3,66.0,174,5938,3389.0976,52846,0,0,9,1389657600.0,1389916800.0,2,0,1,8222,1,0,1,4,119.0,1537,82,,,14.0,1.0,2014.0
1404868351.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,1,1407542400.0,1407628800.0,2,0,1,8254,1,0,1,2,50.0,365,19,,,9.0,8.0,2014.0
1417974234.0,2.0,3,70.0,47,14566,1833.809641428799,46929,0,0,9,1417996800.0,1418169600.0,2,0,1,34383,6,0,1,3,182.0,1537,15,,,8.0,12.0,2014.0
1404950210.0,24.5,3,61.5,48,4924,1833.809641428799,3972,0,0,1,1407542400.0,1407628800.0,2,0,1,25470,6,0,1,2,50.0,365,69,,,9.0,8.0,2014.0
1365426123.0,2.0,3,66.0,174,5938,260.2806,50191,0,0,9,1367884800.0,1367971200.0,2,0,1,12206,6,0,1,2,50.0,628,18,,,7.0,5.0,2014.0
1419918712.0,24.0,3,61.5,64,9448,1833.809641428799,2451,0,0,4,1423353600.0,1423440000.0,2,0,1,33393,6,0,1,6,105.0,12,8,,,8.0,2.0,2014.0
1392673784.0,2.0,3,66.0,174,9890,3428.3823035719975,16831,0,0,1,1398643200.0,1398816000.0,2,0,1,23631,1,0,1,6,12.0,807,40,,,28.0,4.0,2014.0
1396992794.0,2.0,3,66.0,174,16634,3428.3823035719975,47000,0,0,7,1398038400.0,1398297600.0,2,0,1,34383,1,0,1,3,104.0,41,60,,,21.0,4.0,2014.0
1399059504.0,2.0,3,66.0,220,13407,1833.809641428799,44526,0,0,9,1398988800.0,1399248000.0,2,0,1,8250,1,0,1,2,50.0,628,88,,,2.0,5.0,2014.0
1390463521.0,2.0,3,66.0,448,53593,1210.4732,54163,0,0,9,1395014400.0,1395705600.0,2,0,1,8791,1,0,1,4,8.0,110,65,,,17.0,3.0,2014.0
1418579065.0,2.0,3,66.0,467,23430,437.4796,32437,0,0,3,1429142400.0,1429401600.0,2,0,1,3257,3,0,1,2,50.0,1071,42,,,16.0,4.0,2014.0
1392649753.0,2.0,3,66.0,442,35390,149.7617,48590,0,0,9,1392595200.0,1392681600.0,2,0,1,8218,1,0,1,2,50.0,743,47,,,17.0,2.0,2014.0
1375798070.0,24.5,3,73.5,385,50682,3428.3823035719975,38878,0,0,9,1385769600.0,1385856000.0,2,0,1,468,1,0,1,3,48.0,153,76,,,30.0,11.0,2014.0
1414795721.0,2.0,3,73.5,196,38140,1833.809641428799,40671,0,0,3,1417219200.0,1417737600.0,2,0,1,8268,1,0,1,2,50.0,682,71,,,29.0,11.0,2014.0
1372245720.0,2.0,3,66.0,322,44140,213.2069,45906,0,0,1,1372809600.0,1373155200.0,2,0,1,26663,1,0,1,2,50.0,707,14,,,3.0,7.0,2014.0
1379116308.0,24.0,3,61.5,50,5703,1833.809641428799,14117,0,0,9,1379808000.0,1379894400.0,2,0,1,23894,6,0,1,6,77.0,1537,5,,,22.0,9.0,2014.0
1408098253.0,2.0,3,66.0,174,30753,1833.809641428799,46267,0,0,2,1416441600.0,1416528000.0,2,0,1,8837,1,0,1,2,50.0,360,42,,,20.0,11.0,2014.0
1418358743.0,2.0,3,66.0,403,50364,666.8069,36319,0,0,5,1448409600.0,1448668800.0,2,0,1,8267,1,0,1,2,50.0,675,41,,,25.0,11.0,2014.0
1378310831.0,2.0,3,73.5,13,53632,1833.809641428799,49410,0,0,1,1384128000.0,1384992000.0,2,0,1,8220,1,0,1,3,182.0,46,57,,,11.0,11.0,2014.0
1401095625.0,2.0,3,66.0,311,31592,1712.2192,7030,0,0,9,1414195200.0,1414540800.0,2,0,1,12188,6,0,1,4,8.0,110,65,,,25.0,10.0,2014.0
1402896693.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,4,1406246400.0,1406332800.0,2,0,1,8220,1,0,1,3,182.0,46,12,,,25.0,7.0,2014.0
1412667270.0,11.0,3,73.5,385,46709,1833.809641428799,26246,0,0,0,1415491200.0,1416614400.0,2,0,1,8740,1,0,1,6,105.0,12,22,,,9.0,11.0,2014.0
1407100946.0,2.0,3,66.0,174,38801,1833.809641428799,47886,0,0,3,1411344000.0,1411603200.0,2,0,1,8740,1,0,1,6,105.0,12,78,,,22.0,9.0,2014.0
1403863921.0,2.0,3,66.0,356,4751,84.9184,43852,0,0,0,1403913600.0,1404000000.0,2,0,1,23402,6,0,1,2,50.0,1179,91,,,28.0,6.0,2014.0
1373618416.0,22.0,3,70.0,47,14566,1833.809641428799,18798,0,0,9,1373587200.0,1373673600.0,2,0,1,20479,6,0,1,3,182.0,46,12,,,12.0,7.0,2014.0
1358620689.0,2.0,3,66.0,258,4687,1758.3342,33803,0,0,0,1360886400.0,1361059200.0,2,0,1,12216,6,0,1,2,50.0,365,70,,,15.0,2.0,2014.0
1410803377.0,24.5,3,73.5,38,42328,1833.809641428799,6356,0,0,2,1411430400.0,1411603200.0,2,0,1,8241,1,0,1,3,162.0,1490,36,,,23.0,9.0,2014.0
1411227266.0,2.0,3,66.0,189,22336,1833.809641428799,3925,0,0,2,1412985600.0,1413158400.0,2,0,1,26242,6,0,1,2,187.5,391,40,,,11.0,10.0,2014.0
1413790976.0,2.0,3,66.0,258,4687,836.6985,33803,0,0,9,1424563200.0,1424736000.0,2,0,1,12228,6,0,1,2,50.0,411,70,,,22.0,2.0,2014.0
1413804609.0,2.0,3,66.0,311,19108,1833.809641428799,39377,0,0,9,1419552000.0,1419724800.0,2,0,1,25702,6,0,1,2,50.0,688,37,,,26.0,12.0,2014.0
1393407734.0,2.0,3,66.0,149,8559,97.601,26981,0,0,2,1394150400.0,1394323200.0,2,0,1,26424,1,0,1,2,50.0,496,3,,,7.0,3.0,2014.0
1413972182.0,2.0,3,66.0,174,18354,40.3792,32458,0,0,2,1418342400.0,1418515200.0,2,0,1,24652,6,0,1,2,50.0,358,21,,,12.0,12.0,2014.0
1392882588.0,2.0,3,66.0,311,33705,1248.7229,6929,0,0,9,1396224000.0,1396828800.0,2,0,1,11854,1,0,1,2,50.0,700,77,,,31.0,3.0,2014.0
1397016149.0,2.0,3,73.5,464,2363,1833.809641428799,14099,0,0,9,1410307200.0,1410480000.0,2,0,1,8745,1,0,1,6,187.5,27,58,,,10.0,9.0,2014.0
1419860712.0,2.0,3,66.0,348,48862,3428.3823035719975,38754,0,0,9,1427414400.0,1427932800.0,2,0,1,8855,1,0,1,2,50.0,213,92,,,27.0,3.0,2014.0
1386331214.0,2.0,3,66.0,318,22418,1472.6349,51787,0,0,9,1388707200.0,1389312000.0,2,0,1,8791,1,0,1,4,8.0,110,65,,,3.0,1.0,2014.0
1419292859.0,2.0,3,73.5,44,32227,1833.809641428799,45936,0,0,1,1419552000.0,1419984000.0,2,0,1,18773,1,0,1,6,22.0,1537,61,,,26.0,12.0,2014.0
1394003768.0,2.0,3,66.0,321,15198,1301.4727,18795,0,0,9,1395532800.0,1395964800.0,2,0,1,8268,1,0,1,2,50.0,682,71,,,23.0,3.0,2014.0
1388766866.0,2.0,3,66.0,462,41898,2454.8588,1482,0,0,1,1392940800.0,1393372800.0,2,0,1,12009,1,0,1,2,50.0,680,95,,,21.0,2.0,2014.0
1371302115.0,11.0,3,73.5,354,2875,2054.2147,28560,0,0,5,1372896000.0,1373241600.0,2,0,1,6194,3,0,1,2,187.5,399,48,,,4.0,7.0,2014.0
1409870760.0,2.0,3,66.0,174,17468,2406.4231,7283,0,0,9,1416268800.0,1416614400.0,2,0,1,11938,1,0,1,4,8.0,126,66,,,18.0,11.0,2014.0
1411403229.0,2.0,3,66.0,174,21356,1533.329,7523,0,0,9,1414800000.0,1415318400.0,2,0,1,21405,6,0,1,4,8.0,121,81,,,1.0,11.0,2014.0
1406907171.0,2.0,3,73.5,71,15362,1833.809641428799,38732,0,0,9,1408406400.0,1408579200.0,2,0,1,8243,1,0,1,2,50.0,409,39,,,19.0,8.0,2014.0
1404220575.0,2.0,3,66.0,174,40789,99.0902,15704,0,0,9,1404172800.0,1404345600.0,2,0,1,1531,3,0,1,2,50.0,365,70,,,1.0,7.0,2014.0
1412018551.0,2.0,3,66.0,153,50542,1744.3752,15632,0,0,2,1412467200.0,1412553600.0,2,0,1,8791,1,0,1,4,8.0,110,65,,,5.0,10.0,2014.0
1413199609.0,2.0,3,66.0,220,45599,2810.1657,30641,0,0,9,1414281600.0,1414627200.0,2,0,1,8251,1,0,1,4,93.0,1537,30,,,26.0,10.0,2014.0
1405593758.0,2.0,3,66.0,174,50038,1833.809641428799,46267,0,0,9,1406160000.0,1406246400.0,2,0,1,14894,1,0,1,2,50.0,354,40,,,24.0,7.0,2014.0
1389189424.0,2.0,3,66.0,462,41898,2454.8588,1482,0,0,1,1392940800.0,1393113600.0,2,0,1,12009,1,0,1,2,50.0,680,95,,,21.0,2.0,2014.0
1406966808.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,3,1413244800.0,1413331200.0,2,0,1,5497,1,0,1,3,182.0,79,12,,,14.0,10.0,2014.0
1414299759.0,24.5,3,73.5,385,50682,3428.3823035719975,38878,0,0,5,1418860800.0,1418947200.0,2,0,1,34383,1,0,1,3,106.0,755,62,,,18.0,12.0,2014.0
1418717930.0,2.0,3,66.0,442,35390,1881.3632,27047,0,0,9,1419033600.0,1419120000.0,2,0,1,12823,5,0,1,2,50.0,663,18,,,20.0,12.0,2014.0
1393413518.0,2.0,3,66.0,337,25954,3285.6206,45567,0,0,5,1403049600.0,1403308800.0,2,0,1,30337,1,0,1,6,70.0,10,40,,,18.0,6.0,2014.0
1369070684.0,2.0,3,66.0,220,43026,78.737,23234,0,0,9,1370908800.0,1371168000.0,2,0,1,15093,1,0,1,2,50.0,679,90,,,11.0,6.0,2014.0
1369290376.0,2.0,3,66.0,448,53593,759.4677,54163,0,0,1,1370044800.0,1370304000.0,2,0,1,12227,6,0,1,2,50.0,701,73,,,1.0,6.0,2014.0
1404698847.0,2.0,3,73.5,627,27216,1833.809641428799,26886,0,0,9,1407196800.0,1407801600.0,2,0,1,21222,1,0,1,3,152.0,73,27,,,5.0,8.0,2014.0
1411713020.0,2.0,3,66.0,363,2495,188.9794,18787,0,0,0,1412380800.0,1412467200.0,2,0,1,8291,1,0,1,2,50.0,191,70,,,4.0,10.0,2014.0
1362588801.0,2.0,3,66.0,153,21067,1948.937,28736,0,0,9,1371168000.0,1371254400.0,2,0,1,11353,1,0,1,2,50.0,699,21,,,14.0,6.0,2014.0
1411029540.0,2.0,3,66.0,331,54953,1101.0402,43328,0,0,9,1411516800.0,1411689600.0,2,0,1,8277,1,0,1,2,50.0,412,91,,,24.0,9.0,2014.0
1362009374.0,2.0,3,66.0,174,5938,2031.3647,52846,0,0,9,1362614400.0,1362873600.0,2,0,1,8791,1,0,1,4,8.0,110,26,,,7.0,3.0,2014.0
1410937374.0,2.0,3,66.0,348,48862,3428.3823035719975,10106,0,0,3,1411689600.0,1411862400.0,2,0,1,8745,1,0,1,6,187.5,27,64,,,26.0,9.0,2014.0
1395231007.0,2.0,3,66.0,311,33705,2033.6799,6929,0,0,9,1396137600.0,1396742400.0,2,0,1,11334,1,0,1,4,96.0,201,96,,,30.0,3.0,2014.0
1397075738.0,2.0,3,66.0,258,4687,713.0441,33803,0,0,9,1397174400.0,1397347200.0,2,0,1,34383,6,0,1,2,50.0,675,41,,,11.0,4.0,2014.0
1391722234.0,2.0,3,66.0,442,35390,149.7617,48590,0,0,9,1391644800.0,1392422400.0,2,0,1,8218,1,0,1,2,50.0,743,47,,,6.0,2.0,2014.0
1395288379.0,2.0,3,69.0,573,33444,1833.809641428799,30850,0,0,4,1396396800.0,1396483200.0,2,0,1,34383,6,0,1,6,187.5,27,37,,,2.0,4.0,2014.0
1363475470.0,2.0,3,66.0,258,4687,1856.0482,21932,0,0,9,1366416000.0,1366588800.0,2,0,1,8279,1,0,1,2,50.0,1230,94,,,20.0,4.0,2014.0
1419767881.0,2.0,3,66.0,447,902,2994.5517,7523,0,0,9,1421107200.0,1421539200.0,2,0,1,669,3,0,1,2,50.0,212,21,,,13.0,1.0,2014.0
1400956752.0,2.0,3,66.0,442,35574,3428.3823035719975,23841,0,0,1,1401840000.0,1402185600.0,2,0,1,11917,1,0,1,0,140.0,59,92,,,4.0,6.0,2014.0
1396532868.0,2.0,3,66.0,174,18037,422.269,52516,0,0,9,1397174400.0,1397433600.0,2,0,1,12263,6,0,1,2,50.0,368,83,,,11.0,4.0,2014.0
1402500295.0,2.0,3,66.0,226,11507,749.0883,53305,0,0,9,1410393600.0,1410566400.0,2,0,1,8267,1,0,1,2,50.0,675,98,,,11.0,9.0,2014.0
1403201629.0,2.0,3,66.0,174,16019,211.1173,50463,0,0,0,1403222400.0,1403395200.0,2,0,1,8250,1,0,1,2,50.0,628,45,,,20.0,6.0,2014.0
1397037372.0,13.0,3,61.5,171,19639,1106.0613,4539,0,0,5,1403136000.0,1403568000.0,2,0,1,8245,1,0,1,6,22.0,245,64,,,19.0,6.0,2014.0
1403416778.0,11.0,3,73.5,354,12328,280.0012,34019,0,0,9,1404000000.0,1404086400.0,2,0,1,34383,6,0,1,2,187.5,988,13,,,29.0,6.0,2014.0
1394529980.0,2.0,3,66.0,337,25954,3428.3823035719975,45567,0,0,5,1406419200.0,1406764800.0,2,0,1,8245,1,0,1,6,22.0,245,43,,,27.0,7.0,2014.0
1377009920.0,2.0,3,73.5,627,51733,2097.4478,7573,0,0,9,1378252800.0,1378425600.0,2,0,1,34383,6,0,1,2,50.0,675,21,,,4.0,9.0,2014.0
1413561154.0,2.0,3,66.0,220,14656,1183.5358,44405,0,0,9,1415145600.0,1415404800.0,2,0,1,8230,1,0,1,2,50.0,637,21,,,5.0,11.0,2014.0
1409691820.0,11.0,3,73.5,354,21728,234.723,32777,0,0,9,1410048000.0,1410220800.0,2,0,1,8811,1,0,1,2,187.5,391,90,,,7.0,9.0,2014.0
1404642641.0,2.0,3,66.0,311,28817,1833.809641428799,42985,0,0,9,1405036800.0,1405209600.0,2,0,1,8223,1,0,1,2,50.0,689,6,,,11.0,7.0,2014.0
1389187894.0,2.0,3,66.0,462,41898,2454.8588,1482,0,0,1,1392940800.0,1393200000.0,2,0,1,12009,1,0,1,2,50.0,680,95,,,21.0,2.0,2014.0
1407236434.0,2.0,3,66.0,348,5757,1050.4976,51167,0,0,5,1428019200.0,1428364800.0,2,0,1,13441,4,0,1,2,50.0,682,16,,,3.0,4.0,2014.0
1374221687.0,2.0,3,66.0,448,53593,87.9549,54163,0,0,1,1376524800.0,1376784000.0,2,0,1,11994,6,0,1,2,50.0,694,25,,,15.0,8.0,2014.0
1411257712.0,2.0,3,73.5,69,8251,1833.809641428799,53412,0,0,3,1418688000.0,1418774400.0,2,0,1,8218,1,0,1,2,50.0,743,70,,,16.0,12.0,2014.0
1407782407.0,24.5,3,73.5,354,25315,343.4281,39775,0,0,9,1412812800.0,1413158400.0,2,0,1,8267,1,0,1,2,50.0,675,41,,,9.0,10.0,2014.0
1412420609.0,2.0,3,66.0,363,12346,1131.1451,18841,0,0,9,1417132800.0,1417219200.0,2,0,1,28514,6,0,1,2,50.0,1457,34,,,28.0,11.0,2014.0
1417964986.0,13.0,3,61.5,412,6107,1833.809641428799,9681,0,0,9,1423094400.0,1423180800.0,2,0,1,20464,6,0,1,3,82.0,228,61,,,5.0,2.0,2014.0
1398245995.0,2.0,3,66.0,184,34619,101.7121,14795,0,0,1,1405382400.0,1405468800.0,2,0,1,12452,5,0,1,2,50.0,656,32,,,15.0,7.0,2014.0
1417145826.0,2.0,3,66.0,174,24103,10.881,27047,0,0,1,1417132800.0,1417305600.0,2,0,1,8254,1,0,1,2,50.0,365,70,,,28.0,11.0,2014.0
1397075008.0,2.0,3,66.0,258,4687,712.9897,33803,0,0,9,1397174400.0,1397347200.0,2,0,1,34383,6,0,1,2,50.0,675,70,,,11.0,4.0,2014.0
1363771350.0,2.0,3,66.0,442,28620,191.105,43156,0,0,9,1367884800.0,1368057600.0,2,0,1,32719,4,0,1,2,50.0,745,13,,,7.0,5.0,2014.0
1365159741.0,2.0,3,66.0,174,40919,261.3328,50191,0,0,9,1367884800.0,1367971200.0,2,0,1,12206,6,0,1,2,50.0,628,1,,,7.0,5.0,2014.0
1389139677.0,24.0,3,61.5,50,5703,1833.809641428799,9616,0,0,1,1389398400.0,1389484800.0,2,0,1,8819,1,0,1,3,168.0,1242,97,,,11.0,1.0,2014.0
1400523906.0,2.0,3,66.0,442,19160,1833.809641428799,47310,0,0,9,1407110400.0,1407456000.0,2,0,1,8791,1,0,1,4,8.0,110,52,,,4.0,8.0,2014.0
1399951569.0,24.5,3,73.5,385,50682,3428.3823035719975,38878,0,0,9,1409961600.0,1410134400.0,2,0,1,1918,1,0,1,5,122.0,1462,57,,,6.0,9.0,2014.0
1394803448.0,2.0,3,66.0,337,25954,3428.3823035719975,45567,0,0,5,1405987200.0,1406246400.0,2,0,1,8213,1,0,1,6,68.0,275,37,,,22.0,7.0,2014.0
1405058218.0,2.0,3,66.0,403,30194,544.6358,36319,0,0,1,1407196800.0,1407628800.0,2,0,1,8267,1,0,1,2,50.0,675,68,,,5.0,8.0,2014.0
